,support,itemsets
1123,0.01122067881011663,"frozenset({'html', 'javascript', 'android', 'java'})"
1124,0.014316603328528372,"frozenset({'mysql', 'php', 'android'})"
1125,0.013055300746953217,"frozenset({'mysql', 'javascript', 'android'})"
1126,0.012858734110863582,"frozenset({'mysql', 'android', 'java'})"
1127,0.011400864893198795,"frozenset({'html', 'android', 'mysql'})"
1128,0.011302581575153977,"frozenset({'mysql', 'php', 'javascript', 'android'})"
1129,0.010188703970646048,"frozenset({'mysql', 'php', 'android', 'java'})"
1130,0.010385270606735683,"frozenset({'html', 'android', 'javascript', 'mysql'})"
1131,0.010336128947713274,"frozenset({'html', 'php', 'android', 'mysql'})"
1132,0.013956231162364042,"frozenset({'jquery', 'javascript', 'android'})"
1133,0.012023325907482637,"frozenset({'jquery', 'html', 'android'})"
1134,0.011662953741318307,"frozenset({'jquery', 'php', 'android'})"
1135,0.010254226182675926,"frozenset({'jquery', 'android', 'java'})"
1136,0.01156467042327349,"frozenset({'jquery', 'html', 'javascript', 'android'})"
1137,0.011056873280041934,"frozenset({'jquery', 'javascript', 'php', 'android'})"
1138,0.010024898440571355,"frozenset({'jquery', 'html', 'php', 'android'})"
1139,0.010549076136810378,"frozenset({'sql', 'android', 'java'})"
1140,0.010532695583802909,"frozenset({'mysql', 'sql', 'android'})"
1141,0.01051631503079544,"frozenset({'javascript', 'sql', 'android'})"
1142,0.01049993447778797,"frozenset({'php', 'sql', 'android'})"
1143,0.012088848119512515,"frozenset({'html', 'css', 'android'})"
1144,0.012023325907482637,"frozenset({'javascript', 'css', 'android'})"
1145,0.01046717337177303,"frozenset({'php', 'css', 'android'})"
1146,0.010974970515004586,"frozenset({'html', 'css', 'javascript', 'android'})"
1147,0.04881404796225921,"frozenset({'html5', 'javascript'})"
1148,0.04183593238107718,"frozenset({'html', 'html5'})"
1149,0.034775914034857816,"frozenset({'html5', 'css'})"
1150,0.034677630716813,"frozenset({'html5', 'php'})"
1151,0.03174551172847595,"frozenset({'jquery', 'html5'})"
1152,0.023981129602935396,"frozenset({'mysql', 'html5'})"
1153,0.01751081116498493,"frozenset({'html5', 'sql'})"
1154,0.015496003145066177,"frozenset({'html5', 'java'})"
1155,0.013890708950334164,"frozenset({'html5', 'banco-de-dados'})"
1156,0.010368890053728213,"frozenset({'html5', 'android'})"
1157,0.013710522867251999,"frozenset({'html5', 'c#'})"
1158,0.035218188966059494,"frozenset({'html', 'javascript', 'html5'})"
1159,0.02971432315554973,"frozenset({'html', 'css', 'html5'})"
1160,0.028321976149914822,"frozenset({'html5', 'css', 'javascript'})"
1161,0.02550452103263006,"frozenset({'html', 'css', 'javascript', 'html5'})"
1162,0.029828987026602017,"frozenset({'html5', 'php', 'javascript'})"
1163,0.02733914296946665,"frozenset({'html', 'php', 'html5'})"
1164,0.021851657711964356,"frozenset({'html5', 'php', 'css'})"
1165,0.0251605294194732,"frozenset({'html', 'php', 'javascript', 'html5'})"
1166,0.020344646835277157,"frozenset({'html5', 'php', 'css', 'javascript'})"
1167,0.020328266282269688,"frozenset({'html', 'php', 'css', 'html5'})"
1168,0.019230769230769232,"frozenset({'html', 'php', 'javascript', 'html5', 'css'})"
1169,0.0297307037085572,"frozenset({'jquery', 'html5', 'javascript'})"
1170,0.025701087668719695,"frozenset({'jquery', 'html', 'html5'})"
1171,0.023931987943912988,"frozenset({'jquery', 'html5', 'php'})"
1172,0.021573188310837373,"frozenset({'jquery', 'html5', 'css'})"
1173,0.0247837767003014,"frozenset({'jquery', 'html', 'javascript', 'html5'})"
1174,0.022949154763464815,"frozenset({'jquery', 'html5', 'php', 'javascript'})"
1175,0.02093434674354606,"frozenset({'jquery', 'html', 'php', 'html5'})"
1176,0.020361027388284627,"frozenset({'html', 'jquery', 'php', 'javascript', 'html5'})"
1177,0.020819682872493774,"frozenset({'jquery', 'html5', 'css', 'javascript'})"
1178,0.0202136024112174,"frozenset({'jquery', 'html', 'css', 'html5'})"
1179,0.017690997248067095,"frozenset({'jquery', 'html5', 'php', 'css'})"
1180,0.01960752194994103,"frozenset({'html', 'jquery', 'javascript', 'html5', 'css'})"
1181,0.017248722316865417,"frozenset({'jquery', 'php', 'html5', 'javascript', 'css'})"
1182,0.016953872362730965,"frozenset({'html', 'jquery', 'php', 'html5', 'css'})"
1183,0.016593500196566635,"frozenset({'html', 'jquery', 'php', 'html5', 'javascript', 'css'})"
1184,0.021851657711964356,"frozenset({'mysql', 'php', 'html5'})"
1185,0.021524046651814965,"frozenset({'mysql', 'javascript', 'html5'})"
1186,0.020082557987157648,"frozenset({'html', 'html5', 'mysql'})"
1187,0.017936705543179138,"frozenset({'jquery', 'mysql', 'html5'})"
1188,0.01646245577250688,"frozenset({'mysql', 'css', 'html5'})"
1189,0.019771327480015727,"frozenset({'mysql', 'php', 'javascript', 'html5'})"
1190,0.019001441488664658,"frozenset({'html', 'html5', 'javascript', 'mysql'})"
1191,0.018870397064604902,"frozenset({'html', 'php', 'html5', 'mysql'})"
1192,0.01785480277814179,"frozenset({'html', 'mysql', 'php', 'html5', 'javascript'})"
1193,0.01747805005896999,"frozenset({'jquery', 'mysql', 'javascript', 'html5'})"
1194,0.016904730703708556,"frozenset({'jquery', 'mysql', 'php', 'html5'})"
1195,0.01636417245446206,"frozenset({'jquery', 'html', 'html5', 'mysql'})"
1196,0.01644607521949941,"frozenset({'mysql', 'jquery', 'php', 'javascript', 'html5'})"
1197,0.01605294194732014,"frozenset({'html', 'mysql', 'jquery', 'html5', 'javascript'})"
1198,0.015610667016118464,"frozenset({'html', 'mysql', 'jquery', 'php', 'html5'})"
1199,0.015299436508976543,"frozenset({'html', 'mysql', 'jquery', 'php', 'html5', 'javascript'})"
1200,0.01570895033416328,"frozenset({'mysql', 'css', 'javascript', 'html5'})"
1201,0.015528764251081116,"frozenset({'mysql', 'php', 'css', 'html5'})"
1202,0.015479622592058708,"frozenset({'html', 'css', 'mysql', 'html5'})"
1203,0.013988992268378981,"frozenset({'jquery', 'mysql', 'css', 'html5'})"
1204,0.014873542130782335,"frozenset({'mysql', 'php', 'javascript', 'html5', 'css'})"
1205,0.014939064342812213,"frozenset({'html', 'mysql', 'javascript', 'html5', 'css'})"
1206,0.01470973660070764,"frozenset({'html', 'mysql', 'php', 'html5', 'css'})"
1207,0.014234700563491024,"frozenset({'html', 'mysql', 'php', 'html5', 'javascript', 'css'})"
1208,0.013792425632289346,"frozenset({'mysql', 'jquery', 'javascript', 'html5', 'css'})"
1209,0.013448434019132486,"frozenset({'html', 'mysql', 'jquery', 'html5', 'css'})"
1210,0.013366531254095138,"frozenset({'mysql', 'jquery', 'php', 'html5', 'css'})"
1211,0.013268247936050321,"frozenset({'html', 'mysql', 'jquery', 'html5', 'javascript', 'css'})"
1212,0.013169964618005504,"frozenset({'mysql', 'jquery', 'php', 'html5', 'javascript', 'css'})"
1213,0.012907875769885991,"frozenset({'html', 'mysql', 'jquery', 'php', 'html5', 'css'})"
1214,0.012727689686803826,"frozenset({'html', 'mysql', 'jquery', 'php', 'html5', 'javascript', 'css'})"
1215,0.016200366924387366,"frozenset({'html5', 'sql', 'javascript'})"
1216,0.015184772637924256,"frozenset({'html', 'sql', 'html5'})"
1217,0.014742497706722578,"frozenset({'html5', 'php', 'sql'})"
1218,0.014218320010483555,"frozenset({'mysql', 'sql', 'html5'})"
1219,0.013579478443192242,"frozenset({'jquery', 'html5', 'sql'})"
1220,0.013022539640938278,"frozenset({'css', 'html5', 'sql'})"
1221,0.014562311623640413,"frozenset({'html', 'sql', 'javascript', 'html5'})"
1222,0.013939850609356572,"frozenset({'html5', 'php', 'sql', 'javascript'})"
1223,0.013612239549207181,"frozenset({'html', 'php', 'sql', 'html5'})"
1224,0.013104442405975626,"frozenset({'html', 'php', 'javascript', 'html5', 'sql'})"
1225,0.013497575678154895,"frozenset({'mysql', 'sql', 'javascript', 'html5'})"
1226,0.012989778534923339,"frozenset({'mysql', 'php', 'sql', 'html5'})"
1227,0.012842353557856113,"frozenset({'html', 'sql', 'mysql', 'html5'})"
1228,0.012465600838684313,"frozenset({'mysql', 'php', 'javascript', 'html5', 'sql'})"
1229,0.012449220285676844,"frozenset({'html', 'mysql', 'javascript', 'html5', 'sql'})"
1230,0.012121609225527455,"frozenset({'html', 'mysql', 'php', 'html5', 'sql'})"
1231,0.011744856506355655,"frozenset({'html', 'mysql', 'php', 'html5', 'javascript', 'sql'})"
1232,0.0133337701480802,"frozenset({'jquery', 'html5', 'sql', 'javascript'})"
1233,0.012645786921766478,"frozenset({'jquery', 'html', 'sql', 'html5'})"
1234,0.01226903420259468,"frozenset({'jquery', 'html5', 'php', 'sql'})"
1235,0.011810378718385533,"frozenset({'jquery', 'mysql', 'sql', 'html5'})"
1236,0.012465600838684313,"frozenset({'html', 'jquery', 'javascript', 'html5', 'sql'})"
1237,0.012088848119512515,"frozenset({'jquery', 'php', 'html5', 'javascript', 'sql'})"
1238,0.011695714847333246,"frozenset({'html', 'jquery', 'php', 'html5', 'sql'})"
1239,0.01154828987026602,"frozenset({'html', 'jquery', 'php', 'html5', 'javascript', 'sql'})"
1240,0.011679334294325777,"frozenset({'mysql', 'jquery', 'javascript', 'html5', 'sql'})"
1241,0.011171537151094221,"frozenset({'mysql', 'jquery', 'php', 'html5', 'sql'})"
1242,0.011155156598086751,"frozenset({'html', 'mysql', 'jquery', 'html5', 'sql'})"
1243,0.011040492727034465,"frozenset({'mysql', 'jquery', 'php', 'html5', 'javascript', 'sql'})"
1244,0.011040492727034465,"frozenset({'html', 'mysql', 'jquery', 'html5', 'javascript', 'sql'})"
1245,0.010663740007862665,"frozenset({'html', 'mysql', 'jquery', 'php', 'html5', 'sql'})"
1246,0.010549076136810378,"frozenset({'html', 'mysql', 'jquery', 'php', 'html5', 'javascript', 'sql'})"
1247,0.012547503603721661,"frozenset({'css', 'html5', 'sql', 'javascript'})"
1248,0.012318175861617087,"frozenset({'css', 'html', 'sql', 'html5'})"
1249,0.011630192635303368,"frozenset({'css', 'html5', 'php', 'sql'})"
1250,0.011138776045079282,"frozenset({'css', 'mysql', 'sql', 'html5'})"
1251,0.011056873280041934,"frozenset({'css', 'html5', 'jquery', 'sql'})"
1252,0.011990564801467698,"frozenset({'html', 'javascript', 'html5', 'sql', 'css'})"
1253,0.011318962128161447,"frozenset({'php', 'html5', 'javascript', 'sql', 'css'})"
1254,0.011269820469139038,"frozenset({'html', 'php', 'html5', 'sql', 'css'})"
1255,0.011024112174026995,"frozenset({'html', 'php', 'html5', 'javascript', 'sql', 'css'})"
1256,0.010909448302974708,"frozenset({'mysql', 'javascript', 'html5', 'sql', 'css'})"
1257,0.010712881666885074,"frozenset({'html', 'mysql', 'html5', 'sql', 'css'})"
1258,0.010532695583802909,"frozenset({'mysql', 'php', 'html5', 'sql', 'css'})"
1259,0.01051631503079544,"frozenset({'html', 'mysql', 'html5', 'javascript', 'sql', 'css'})"
1260,0.010336128947713274,"frozenset({'mysql', 'php', 'html5', 'javascript', 'sql', 'css'})"
1261,0.010237845629668457,"frozenset({'html', 'mysql', 'php', 'html5', 'sql', 'css'})"
1262,0.010057659546586292,"frozenset({'html', 'mysql', 'php', 'html5', 'javascript', 'sql', 'css'})"
1263,0.010942209408989647,"frozenset({'jquery', 'html5', 'javascript', 'sql', 'css'})"
1264,0.010745642772900013,"frozenset({'html', 'jquery', 'html5', 'sql', 'css'})"
1265,0.010254226182675926,"frozenset({'jquery', 'php', 'html5', 'sql', 'css'})"
1266,0.010630978901847726,"frozenset({'html', 'jquery', 'html5', 'javascript', 'sql', 'css'})"
1267,0.010172323417638579,"frozenset({'jquery', 'php', 'html5', 'javascript', 'sql', 'css'})"
1268,0.010057659546586292,"frozenset({'html', 'jquery', 'php', 'html5', 'sql', 'css'})"
1269,0.013923470056349103,"frozenset({'html5', 'javascript', 'java'})"
1270,0.01259664526274407,"frozenset({'html', 'html5', 'java'})"
1271,0.011597431529288429,"frozenset({'html5', 'php', 'java'})"
1272,0.011286201022146508,"frozenset({'jquery', 'html5', 'java'})"
1273,0.010811164984929891,"frozenset({'html5', 'css', 'java'})"
1274,0.01012318175861617,"frozenset({'mysql', 'html5', 'java'})"
1275,0.011859520377407942,"frozenset({'html', 'javascript', 'html5', 'java'})"
1276,0.010925828855982178,"frozenset({'html5', 'php', 'javascript', 'java'})"
1277,0.010221465076660987,"frozenset({'html', 'php', 'html5', 'java'})"
1278,0.010942209408989647,"frozenset({'jquery', 'html5', 'javascript', 'java'})"
1279,0.010041278993578824,"frozenset({'jquery', 'html', 'html5', 'java'})"
1280,0.010205084523653518,"frozenset({'html5', 'css', 'javascript', 'java'})"
1281,0.010172323417638579,"frozenset({'html', 'css', 'html5', 'java'})"
1282,0.012809592451841174,"frozenset({'html5', 'javascript', 'banco-de-dados'})"
1283,0.012301795308609618,"frozenset({'html', 'html5', 'banco-de-dados'})"
1284,0.011859520377407942,"frozenset({'html5', 'php', 'banco-de-dados'})"
1285,0.011531909317258551,"frozenset({'mysql', 'html5', 'banco-de-dados'})"
1286,0.010958589961997117,"frozenset({'jquery', 'html5', 'banco-de-dados'})"
1287,0.010418031712750622,"frozenset({'html5', 'css', 'banco-de-dados'})"
1288,0.010221465076660987,"frozenset({'html5', 'sql', 'banco-de-dados'})"
1289,0.011793998165378064,"frozenset({'html', 'javascript', 'html5', 'banco-de-dados'})"
1290,0.011155156598086751,"frozenset({'html5', 'php', 'javascript', 'banco-de-dados'})"
1291,0.010925828855982178,"frozenset({'html', 'php', 'html5', 'banco-de-dados'})"
1292,0.010565456689817848,"frozenset({'html', 'php', 'banco-de-dados', 'javascript', 'html5'})"
1293,0.010942209408989647,"frozenset({'mysql', 'javascript', 'html5', 'banco-de-dados'})"
1294,0.010598217795832787,"frozenset({'mysql', 'php', 'html5', 'banco-de-dados'})"
1295,0.010598217795832787,"frozenset({'html', 'html5', 'mysql', 'banco-de-dados'})"
1296,0.01013956231162364,"frozenset({'mysql', 'php', 'banco-de-dados', 'javascript', 'html5'})"
1297,0.010319748394705805,"frozenset({'html', 'mysql', 'banco-de-dados', 'html5', 'javascript'})"
1298,0.010663740007862665,"frozenset({'jquery', 'html5', 'javascript', 'banco-de-dados'})"
1299,0.010286987288690866,"frozenset({'jquery', 'html', 'html5', 'banco-de-dados'})"
1300,0.0101068012056087,"frozenset({'html', 'jquery', 'banco-de-dados', 'javascript', 'html5'})"
1301,0.010024898440571355,"frozenset({'html5', 'css', 'javascript', 'banco-de-dados'})"
1302,0.010008517887563885,"frozenset({'html', 'css', 'html5', 'banco-de-dados'})"
1303,0.012383698073646966,"frozenset({'html5', 'javascript', 'c#'})"
1304,0.011024112174026995,"frozenset({'html', 'c#', 'html5'})"
1305,0.010090420652601231,"frozenset({'jquery', 'html5', 'c#'})"
1306,0.010630978901847726,"frozenset({'html', 'c#', 'javascript', 'html5'})"
1307,0.02421045734503997,"frozenset({'css', 'css3'})"
1308,0.02385008517887564,"frozenset({'html', 'css3'})"
1309,0.0234405713536889,"frozenset({'html5', 'css3'})"
1310,0.023227624164591797,"frozenset({'javascript', 'css3'})"
1311,0.017723758354082034,"frozenset({'php', 'css3'})"
1312,0.017559952824007338,"frozenset({'jquery', 'css3'})"
1313,0.012694928580788887,"frozenset({'mysql', 'css3'})"
1314,0.021114532826628226,"frozenset({'html', 'css', 'css3'})"
1315,0.018034988861223955,"frozenset({'html', 'css3', 'html5'})"
1316,0.017428908399947582,"frozenset({'html5', 'css', 'css3'})"
1317,0.016249508583409775,"frozenset({'html', 'css', 'html5', 'css3'})"
1318,0.019427335866858866,"frozenset({'html', 'css3', 'javascript'})"
1319,0.01862468876949286,"frozenset({'javascript', 'css', 'css3'})"
1320,0.017985847202201546,"frozenset({'html5', 'css3', 'javascript'})"
1321,0.017347005634910234,"frozenset({'html', 'css', 'javascript', 'css3'})"
1322,0.01538133927401389,"frozenset({'html', 'css3', 'javascript', 'html5'})"
1323,0.014545931070632944,"frozenset({'html5', 'css', 'javascript', 'css3'})"
1324,0.013907089503341633,"frozenset({'html', 'javascript', 'html5', 'css3', 'css'})"
1325,0.01569256978115581,"frozenset({'javascript', 'php', 'css3'})"
1326,0.015446861486043769,"frozenset({'html', 'php', 'css3'})"
1327,0.014758878259730048,"frozenset({'php', 'css', 'css3'})"
1328,0.013874328397326694,"frozenset({'html5', 'php', 'css3'})"
1329,0.014300222775520902,"frozenset({'html', 'php', 'css3', 'javascript'})"
1330,0.013890708950334164,"frozenset({'html', 'php', 'css', 'css3'})"
1331,0.013530336784169834,"frozenset({'javascript', 'php', 'css', 'css3'})"
1332,0.01294063687590093,"frozenset({'html', 'php', 'javascript', 'css3', 'css'})"
1333,0.012727689686803826,"frozenset({'html5', 'php', 'css3', 'javascript'})"
1334,0.012432839732669374,"frozenset({'html', 'php', 'css3', 'html5'})"
1335,0.011613812082295899,"frozenset({'html5', 'php', 'css', 'css3'})"
1336,0.011793998165378064,"frozenset({'html', 'php', 'javascript', 'html5', 'css3'})"
1337,0.011286201022146508,"frozenset({'html', 'php', 'html5', 'css3', 'css'})"
1338,0.010991351068012056,"frozenset({'php', 'html5', 'javascript', 'css3', 'css'})"
1339,0.010745642772900013,"frozenset({'html', 'php', 'html5', 'javascript', 'css3', 'css'})"
1340,0.016331411348447122,"frozenset({'jquery', 'javascript', 'css3'})"
1341,0.015446861486043769,"frozenset({'jquery', 'html', 'css3'})"
1342,0.014971825448827152,"frozenset({'jquery', 'css', 'css3'})"
1343,0.013874328397326694,"frozenset({'jquery', 'html5', 'css3'})"
1344,0.013743283973266938,"frozenset({'jquery', 'php', 'css3'})"
1345,0.014742497706722578,"frozenset({'jquery', 'html', 'css3', 'javascript'})"
1346,0.014234700563491024,"frozenset({'jquery', 'javascript', 'css', 'css3'})"
1347,0.014201939457476085,"frozenset({'jquery', 'html', 'css', 'css3'})"
1348,0.01364500065522212,"frozenset({'html', 'jquery', 'javascript', 'css3', 'css'})"
1349,0.013104442405975626,"frozenset({'jquery', 'html5', 'css3', 'javascript'})"
1350,0.01256388415672913,"frozenset({'jquery', 'html', 'css3', 'html5'})"
1351,0.01194142314244529,"frozenset({'jquery', 'html5', 'css', 'css3'})"
1352,0.012137989778534924,"frozenset({'html', 'jquery', 'javascript', 'html5', 'css3'})"
1353,0.011646573188310838,"frozenset({'html', 'jquery', 'html5', 'css3', 'css'})"
1354,0.01154828987026602,"frozenset({'jquery', 'html5', 'javascript', 'css3', 'css'})"
1355,0.011302581575153977,"frozenset({'html', 'jquery', 'html5', 'javascript', 'css3', 'css'})"
1356,0.013137203511990565,"frozenset({'jquery', 'javascript', 'php', 'css3'})"
1357,0.012662167474773948,"frozenset({'jquery', 'html', 'php', 'css3'})"
1358,0.012137989778534924,"frozenset({'jquery', 'php', 'css', 'css3'})"
1359,0.011286201022146508,"frozenset({'jquery', 'html5', 'php', 'css3'})"
1360,0.012252653649587211,"frozenset({'html', 'jquery', 'php', 'javascript', 'css3'})"
1361,0.011728475953348185,"frozenset({'html', 'jquery', 'php', 'css3', 'css'})"
1362,0.011728475953348185,"frozenset({'jquery', 'php', 'javascript', 'css3', 'css'})"
1363,0.011400864893198795,"frozenset({'html', 'jquery', 'php', 'javascript', 'css3', 'css'})"
1364,0.010958589961997117,"frozenset({'jquery', 'php', 'html5', 'javascript', 'css3'})"
1365,0.010565456689817848,"frozenset({'html', 'jquery', 'php', 'html5', 'css3'})"
1366,0.010024898440571355,"frozenset({'jquery', 'php', 'html5', 'css3', 'css'})"
1367,0.010352509500720744,"frozenset({'html', 'jquery', 'php', 'html5', 'javascript', 'css3'})"
1368,0.011793998165378064,"frozenset({'mysql', 'php', 'css3'})"
1369,0.01156467042327349,"frozenset({'mysql', 'css3', 'javascript'})"
1370,0.011433625999213734,"frozenset({'html', 'css3', 'mysql'})"
1371,0.011122395492071812,"frozenset({'mysql', 'css', 'css3'})"
1372,0.010352509500720744,"frozenset({'jquery', 'mysql', 'css3'})"
1373,0.010319748394705805,"frozenset({'mysql', 'css3', 'html5'})"
1374,0.010925828855982178,"frozenset({'mysql', 'php', 'css3', 'javascript'})"
1375,0.01087668719695977,"frozenset({'html', 'css3', 'javascript', 'mysql'})"
1376,0.010811164984929891,"frozenset({'html', 'php', 'css3', 'mysql'})"
1377,0.010319748394705805,"frozenset({'html', 'mysql', 'php', 'javascript', 'css3'})"
1378,0.0104835539247805,"frozenset({'html', 'css', 'mysql', 'css3'})"
1379,0.010450792818765561,"frozenset({'mysql', 'php', 'css', 'css3'})"
1380,0.010401651159743152,"frozenset({'mysql', 'css', 'javascript', 'css3'})"
1381,0.010024898440571355,"frozenset({'html', 'mysql', 'javascript', 'css3', 'css'})"
1382,0.010057659546586292,"frozenset({'jquery', 'mysql', 'css3', 'javascript'})"
1383,0.0234405713536889,"frozenset({'javascript', 'angularjs'})"
1384,0.015954658629275323,"frozenset({'html', 'angularjs'})"
1385,0.014218320010483555,"frozenset({'php', 'angularjs'})"
1386,0.013563097890184773,"frozenset({'jquery', 'angularjs'})"
1387,0.01118791770410169,"frozenset({'css', 'angularjs'})"
1388,0.010549076136810378,"frozenset({'mysql', 'angularjs'})"
1389,0.010041278993578824,"frozenset({'json', 'angularjs'})"
1390,0.015004586554842091,"frozenset({'html', 'javascript', 'angularjs'})"
1391,0.012711309133796356,"frozenset({'javascript', 'php', 'angularjs'})"
1392,0.0108603066439523,"frozenset({'html', 'php', 'angularjs'})"
1393,0.010581837242825317,"frozenset({'html', 'php', 'javascript', 'angularjs'})"
1394,0.013088061852968156,"frozenset({'jquery', 'javascript', 'angularjs'})"
1395,0.011089634386056873,"frozenset({'jquery', 'html', 'angularjs'})"
1396,0.010074040099593761,"frozenset({'jquery', 'php', 'angularjs'})"
1397,0.010991351068012056,"frozenset({'jquery', 'html', 'javascript', 'angularjs'})"
1398,0.010680120560870135,"frozenset({'javascript', 'css', 'angularjs'})"
1399,0.010450792818765561,"frozenset({'html', 'css', 'angularjs'})"
1400,0.010090420652601231,"frozenset({'html', 'css', 'javascript', 'angularjs'})"
1401,0.015102869872886908,"frozenset({'orientação-a-objetos', 'java'})"
1402,0.01503734766085703,"frozenset({'javascript', 'orientação-a-objetos'})"
1403,0.014234700563491024,"frozenset({'php', 'orientação-a-objetos'})"
1404,0.0125802647097366,"frozenset({'html', 'orientação-a-objetos'})"
1405,0.012203511990564802,"frozenset({'mysql', 'orientação-a-objetos'})"
1406,0.0104835539247805,"frozenset({'orientação-a-objetos', 'sql'})"
1407,0.010434412265758091,"frozenset({'jquery', 'orientação-a-objetos'})"
1408,0.010188703970646048,"frozenset({'c#', 'orientação-a-objetos'})"
1409,0.010794784431922421,"frozenset({'javascript', 'php', 'orientação-a-objetos'})"
1410,0.01120429825710916,"frozenset({'html', 'orientação-a-objetos', 'javascript'})"
1411,0.010041278993578824,"frozenset({'html', 'php', 'orientação-a-objetos'})"
1412,0.010074040099593761,"frozenset({'mysql', 'php', 'orientação-a-objetos'})"
1413,0.017068536233783252,"frozenset({'javascript', 'angular'})"
1414,0.011859520377407942,"frozenset({'html', 'angular'})"
1415,0.010319748394705805,"frozenset({'html', 'javascript', 'angular'})"
1416,0.018084130520246364,"frozenset({'sql', 'query'})"
1417,0.015823614205215566,"frozenset({'mysql', 'query'})"
1418,0.014562311623640413,"frozenset({'php', 'query'})"
1419,0.013808806185296816,"frozenset({'javascript', 'query'})"
1420,0.011695714847333246,"frozenset({'banco-de-dados', 'query'})"
1421,0.011302581575153977,"frozenset({'html', 'query'})"
1422,0.010352509500720744,"frozenset({'jquery', 'query'})"
1423,0.01192504258943782,"frozenset({'mysql', 'sql', 'query'})"
1424,0.011990564801467698,"frozenset({'mysql', 'php', 'query'})"
1425,0.01051631503079544,"frozenset({'php', 'sql', 'query'})"
1426,0.010925828855982178,"frozenset({'javascript', 'php', 'query'})"
1427,0.010598217795832787,"frozenset({'mysql', 'javascript', 'query'})"
1428,0.01051631503079544,"frozenset({'javascript', 'sql', 'query'})"
1429,0.01012318175861617,"frozenset({'sql', 'banco-de-dados', 'query'})"
1430,0.010270606735683396,"frozenset({'html', 'javascript', 'query'})"
1431,0.010401651159743152,"frozenset({'php', 'linux'})"
1432,0.010188703970646048,"frozenset({'javascript', 'linux'})"
1433,0.01331738959507273,"frozenset({'mysql', 'select'})"
1434,0.012547503603721661,"frozenset({'sql', 'select'})"
1435,0.012219892543572272,"frozenset({'php', 'select'})"
1436,0.011237059363124099,"frozenset({'javascript', 'select'})"
1437,0.010368890053728213,"frozenset({'mysql', 'php', 'select'})"
1438,0.015790853099200627,"frozenset({'pdo', 'php'})"
1439,0.01259664526274407,"frozenset({'pdo', 'mysql'})"
1440,0.010532695583802909,"frozenset({'pdo', 'javascript'})"
1441,0.012498361944699252,"frozenset({'pdo', 'php', 'mysql'})"
1442,0.01049993447778797,"frozenset({'pdo', 'php', 'javascript'})"
1443,0.014349364434543311,"frozenset({'hibernate', 'java'})"
1444,0.010368890053728213,"frozenset({'php', 'apache'})"
1445,0.010942209408989647,"frozenset({'jpa', 'java'})"
1446,0.0356440833442537,"frozenset({'c#', 'javascript'})"
1447,0.027126195780369546,"frozenset({'html', 'c#'})"
1448,0.0241940767920325,"frozenset({'c#', 'php'})"
1449,0.023063818634517102,"frozenset({'jquery', 'c#'})"
1450,0.022834490892412528,"frozenset({'mysql', 'c#'})"
1451,0.020180841305202462,"frozenset({'c#', 'java'})"
1452,0.022703446468352772,"frozenset({'html', 'javascript', 'c#'})"
1453,0.018428122133403224,"frozenset({'c#', 'php', 'javascript'})"
1454,0.016167605818372427,"frozenset({'html', 'php', 'c#'})"
1455,0.014791639365744987,"frozenset({'html', 'php', 'javascript', 'c#'})"
1456,0.020344646835277157,"frozenset({'jquery', 'javascript', 'c#'})"
1457,0.01683920849167868,"frozenset({'jquery', 'html', 'c#'})"
1458,0.01436574498755078,"frozenset({'jquery', 'c#', 'php'})"
1459,0.015971039182282792,"frozenset({'jquery', 'html', 'javascript', 'c#'})"
1460,0.013481195125147425,"frozenset({'jquery', 'javascript', 'php', 'c#'})"
1461,0.012137989778534924,"frozenset({'jquery', 'html', 'php', 'c#'})"
1462,0.011761237059363125,"frozenset({'html', 'c#', 'jquery', 'php', 'javascript'})"
1463,0.01538133927401389,"frozenset({'mysql', 'javascript', 'c#'})"
1464,0.015217533743939195,"frozenset({'mysql', 'php', 'c#'})"
1465,0.013366531254095138,"frozenset({'html', 'c#', 'mysql'})"
1466,0.012039706460490107,"frozenset({'jquery', 'mysql', 'c#'})"
1467,0.012547503603721661,"frozenset({'mysql', 'php', 'javascript', 'c#'})"
1468,0.01226903420259468,"frozenset({'html', 'c#', 'javascript', 'mysql'})"
1469,0.011515528764251081,"frozenset({'html', 'php', 'c#', 'mysql'})"
1470,0.010745642772900013,"frozenset({'html', 'mysql', 'c#', 'php', 'javascript'})"
1471,0.011499148211243612,"frozenset({'jquery', 'mysql', 'javascript', 'c#'})"
1472,0.01049993447778797,"frozenset({'jquery', 'html', 'c#', 'mysql'})"
1473,0.010352509500720744,"frozenset({'jquery', 'mysql', 'php', 'c#'})"
1474,0.010221465076660987,"frozenset({'html', 'c#', 'mysql', 'jquery', 'javascript'})"
1475,0.01330100904206526,"frozenset({'c#', 'javascript', 'java'})"
1476,0.011155156598086751,"frozenset({'c#', 'php', 'java'})"
1477,0.011106014939064343,"frozenset({'html', 'c#', 'java'})"
1478,0.010303367841698335,"frozenset({'mysql', 'c#', 'java'})"
1479,0.01013956231162364,"frozenset({'html', 'javascript', 'c#', 'java'})"
1480,0.035545800026208885,"frozenset({'javascript', 'node.js'})"
1481,0.01716681955182807,"frozenset({'html', 'node.js'})"
1482,0.015938278076267853,"frozenset({'php', 'node.js'})"
1483,0.013595858996199712,"frozenset({'mysql', 'node.js'})"
